"Name","Compare","Pos","Age","Shoots","Team","GP","G","A","PTS","PTS/GP","Season Pace","82GP Pace","GWG","PPP","PPTOI","%PP","TOI","SOG","+/-","PIM","Yrs","Sal","Caphit","AAV"
"MICHAEL MCCARRON","","C","27","R","NSH","51","7","7","14","0.27","14","23","2","1","00:03","0.9","10:23","51","10","70","1","$0.75M","$0.75M","$0.75M"
"JONAS SIEGENTHALER","","D","25","L","N.J","70","1","13","14","0.20","14","16","0","0","00:02","0.9","20:34","92","-5","42","1","$1.05M","$1.13M","$1.13M"
"YEGOR CHINAKHOV","","L","21","L","CBJ","62","7","7","14","0.23","14","19","1","1","01:14","25.5","12:30","98","-27","16","1","$0.93M","$0.93M","$1.33M"
"ZDENO CHARA","","D","45","L","","72","2","12","14","0.19","30","16","0","0","00:03","1.3","18:44","81","8","85","0","$0.75M","$0.75M","$1.5M"
"DOMINIC TONINATO","","C","28","L","WPG","77","7","7","14","0.18","14","15","1","1","00:03","0.9","08:24","44","1","22","1","$0.75M","$0.75M","$0.75M"
"JAKE MUZZIN","","D","33","L","TOR","47","3","11","14","0.30","14","24","0","0","00:15","5.7","20:44","75","-6","16","2","$6.5M","$5.63M","$5.63M"
"MARC-EDOUARD VLASIC","","D","35","L","S.J","75","3","11","14","0.19","14","15","0","0","00:02","0.8","15:13","63","-22","18","4","$7.25M","$7M","$7M"
"COLIN MILLER","","D","29","R","DAL","38","2","12","14","0.37","14","30","0","3","01:27","31.0","18:59","48","-2","21","2","$3.88M","$3.88M","$3.88M"
"JACOB MIDDLETON","","D","26","L","MIN","66","4","10","14","0.21","14","17","0","1","00:11","3.4","18:41","73","10","82","3","$0.75M","$0.73M","$0.73M"
"MARIO FERRARO","","D","23","L","S.J","63","2","12","14","0.22","14","18","1","0","00:31","12.6","23:00","49","-5","16","0","$0.93M","$0.93M","$1.14M"
"ETHAN BEAR","","D","25","R","CAR","58","5","9","14","0.24","14","20","2","1","00:35","12.9","16:05","97","1","20","0","$2.5M","$2M","$2M"
"JUSTIN DANFORTH","","C","29","R","CBJ","45","10","4","14","0.31","14","26","1","1","00:17","6.1","12:34","72","-5","10","2","$0.75M","$0.75M","$0.75M"
"JOEL ARMIA","","R","29","R","MTL","60","6","8","14","0.23","14","19","0","3","00:48","15.1","13:43","103","-15","14","3","$2M","$3.4M","$3.4M"
"ILYA LYUBUSHKIN","","D","28","R","BUF","77","2","12","14","0.18","14","15","0","0","00:02","0.8","17:27","54","-1","51","2","$1.35M","$1.35M","$1.35M"
"MICHAEL DEL ZOTTO","","D","32","L","FLA","26","3","10","13","0.50","13","41","0","2","01:24","27.4","18:15","35","-4","4","1","$1.75M","$2M","$2M"
"NICK FOLIGNO","","L","34","L","BOS","64","2","11","13","0.20","13","17","0","1","01:06","24.0","12:28","99","-13","61","1","$3.8M","$3.8M","$3.8M"
"RYAN REAVES","","R","35","R","NYR","69","5","8","13","0.19","13","15","0","0","00:05","1.9","10:39","44","-13","43","1","$2.13M","$1.75M","$1.75M"
"GUSTAV LINDSTROM","","D","23","R","DET","63","1","12","13","0.21","13","17","0","0","00:03","1.0","16:07","41","-13","22","1","$0.75M","$0.85M","$0.85M"
"DYLAN DEMELO","","D","29","R","WPG","76","1","12","13","0.17","13","14","0","0","00:01","0.4","18:30","78","10","28","2","$3M","$3M","$3M"
"RASMUS KUPARI","","C","22","R","L.A","57","5","8","13","0.23","13","19","1","2","00:32","9.9","11:48","51","-4","18","1","$0.83M","$0.86M","$1.05M"
"BRENDAN LEMIEUX","","L","26","L","L.A","50","8","5","13","0.26","13","21","2","0","00:08","2.6","10:45","65","1","97","1","$1.65M","$1.55M","$1.55M"
"CHAD RUHWEDEL","","D","32","R","PIT","78","4","9","13","0.17","13","14","0","0","00:00","0.1","15:20","82","2","14","2","$0.75M","$0.75M","$0.75M"
"JANSEN HARKINS","","R","25","L","WPG","77","7","6","13","0.17","13","14","0","0","00:03","1.0","09:29","67","-8","15","2","$0.75M","$0.73M","$0.73M"
"LOGAN STANLEY","","D","24","L","WPG","58","1","12","13","0.22","13","18","1","0","00:02","0.6","15:39","80","1","44","1","$0.8M","$0.9M","$0.9M"
"DOMINIK SIMON","","L","27","L","","72","3","10","13","0.18","28","15","1","1","00:24","8.9","10:17","88","0","34","0","$0.75M","$0.75M","$0.75M"
"STEVEN LORENTZ","","R","26","L","S.J","67","8","5","13","0.19","13","16","1","0","00:02","0.6","10:53","80","0","8","0","$0.75M","$0.73M","$0.73M"
"ERIK CERNAK","","D","25","R","T.B","55","1","12","13","0.24","13","19","0","0","00:06","2.0","19:09","86","7","46","6","$2.95M","$2.95M","$2.95M"
"BEN HUTTON","","D","29","L","VGK","58","3","10","13","0.22","13","18","0","0","00:01","0.5","15:28","78","7","32","2","$0.75M","$0.75M","$0.75M"
"SAM LAFFERTY","","C","27","R","CHI","56","5","8","13","0.23","13","19","1","0","00:03","0.9","13:34","80","-16","33","2","$0.8M","$0.75M","$0.75M"
"DYLAN COGHLAN","","D","24","R","CAR","59","3","10","13","0.22","13","18","1","4","01:02","23.0","14:12","108","-5","18","1","$0.75M","$0.76M","$0.76M"
"ALEXANDER ROMANOV","","D","22","L","NYI","79","3","10","13","0.16","13","13","0","0","00:06","2.1","20:24","107","-9","53","1","$0.93M","$0.89M","$1.18M"
"NIKO MIKKOLA","","D","26","L","STL","54","3","10","13","0.24","13","20","0","0","00:03","1.1","16:59","58","-6","55","1","$0.79M","$0.79M","$0.79M"
"NICOLAS DESLAURIERS","","L","31","L","PHI","81","8","5","13","0.16","13","13","1","0","00:02","0.5","11:21","90","-11","113","4","$1M","$1M","$1M"
"NICK BJUGSTAD","","R","30","R","ARI","57","7","6","13","0.23","13","19","0","1","00:08","2.5","10:16","81","-2","20","1","$0.9M","$0.9M","$0.9M"
"MACKENZIE ENTWISTLE","","R","23","R","CHI","55","5","7","12","0.22","12","18","0","0","00:05","1.6","10:15","34","-16","23","2","$0.8M","$0.81M","$0.89M"
"SEBASTIAN AHO","","D","26","L","NYI","36","2","10","12","0.33","12","27","0","2","00:44","17.7","16:27","34","-6","10","2","$0.75M","$0.73M","$0.73M"
"DYSIN MAYO","","D","25","R","ARI","67","4","8","12","0.18","12","15","0","0","00:04","1.4","20:55","76","-23","27","3","$0.75M","$0.75M","$0.75M"
"NATHAN WALKER","","R","28","L","STL","30","8","4","12","0.40","12","33","2","0","00:01","0.2","11:33","38","1","2","2","$0.75M","$0.75M","$0.75M"
"ANDREW LADD","","L","36","L","ARI","51","7","5","12","0.24","12","19","0","4","01:37","36.3","14:07","57","-20","47","1","$4M","$5.5M","$5.5M"
"GERRY MAYHEW","","R","29","R","FLA","40","11","1","12","0.30","12","25","0","1","00:56","20.5","13:11","53","-7","18","1","$0.8M","$0.8M","$0.8M"
"KEVIN ROONEY","","C","29","L","CGY","61","6","6","12","0.20","12","16","1","0","00:05","2.0","13:51","71","-1","18","2","$0.8M","$0.75M","$0.75M"
"RYAN CARPENTER","","C","31","R","NYR","67","3","9","12","0.18","12","15","2","1","00:22","7.1","12:35","67","-11","36","1","$1M","$1M","$1M"
"MATTHEW HIGHMORE","","R","26","L","STL","46","5","7","12","0.26","12","21","0","1","00:08","2.6","12:42","61","1","14","1","$0.75M","$0.73M","$0.73M"
"MARK PYSYK","","D","30","R","DET","68","3","9","12","0.18","12","14","0","0","00:03","1.0","17:48","64","-4","16","1","$0.9M","$0.9M","$0.9M"
"LAURENT DAUPHIN","","C","27","L","ARI","38","4","8","12","0.32","12","26","0","0","00:11","3.6","13:18","50","-10","25","1","$0.75M","$0.75M","$0.75M"
"JANI HAKANPAA","","D","30","R","DAL","80","4","8","12","0.15","12","12","0","0","00:02","0.8","16:13","68","1","43","2","$1M","$1.5M","$1.5M"
"RILEY STILLMAN","","D","24","L","CHI","52","2","10","12","0.23","12","19","1","0","00:01","0.4","15:04","49","-7","36","2","$1.35M","$1.35M","$1.35M"
"CODY EAKIN","","C","31","L","","69","4","8","12","0.17","26","14","1","2","00:09","3.2","13:40","74","-15","22","0","$2.5M","$2.25M","$2.25M"
"PARKER KELLY","","L","23","L","OTT","41","7","5","12","0.29","12","24","0","0","00:04","1.3","10:35","48","-4","60","2","$0.75M","$0.73M","$0.73M"
"TYLER BOZAK","","C","36","R","","50","3","9","12","0.24","32","20","1","1","00:19","7.5","12:10","46","-11","14","0","$0.75M","$0.75M","$2M"
"JASON DICKINSON","","L","27","L","VAN","62","5","6","11","0.18","11","15","0","0","00:06","1.8","13:03","66","-1","19","2","$2M","$2.65M","$2.65M"
"DEAN KUKAN","","D","29","L","","41","3","8","11","0.27","33","22","0","0","00:23","7.9","16:18","41","-3","16","0","$2M","$1.65M","$1.65M"
"MICHAEL PEZZETTA","","L","24","L","MTL","51","5","6","11","0.22","11","18","0","0","00:07","2.3","07:50","49","-7","81","1","$0.75M","$0.75M","$0.75M"
"BRADEN SCHNEIDER","","D","20","R","NYR","43","2","9","11","0.26","11","21","0","1","00:05","2.3","15:29","25","5","9","2","$0.93M","$0.93M","$1.33M"
"NIKITA ZAITSEV","","D","30","R","OTT","62","2","9","11","0.18","11","15","0","0","00:03","1.1","18:59","65","-8","28","2","$4.5M","$4.5M","$4.5M"
"EMIL BEMSTROM","","R","23","R","CBJ","41","6","5","11","0.27","11","22","1","0","01:06","22.2","10:31","62","-1","4","0","$0.93M","$0.93M","$1.63M"
"MATT BENNING","","D","28","R","S.J","65","0","11","11","0.17","11","14","0","0","00:02","0.7","16:20","61","-23","39","4","$1M","$1M","$1M"
"DEVIN SHORE","","C","28","L","EDM","49","5","6","11","0.22","11","18","0","0","00:01","0.4","09:34","36","-4","10","1","$0.75M","$0.85M","$0.85M"
"LOGAN BROWN","","C","24","L","STL","39","4","7","11","0.28","11","23","0","1","00:22","7.8","10:11","34","-3","8","1","$0.75M","$0.75M","$0.75M"
"DANNY DEKEYSER","","D","32","L","","59","0","11","11","0.19","26","15","0","0","00:05","1.6","18:30","57","-8","26","0","$5M","$5M","$5M"
"JASPER WEATHERBY","","C","24","L","S.J","50","5","6","11","0.22","11","18","0","2","01:11","28.3","11:14","45","-14","18","1","$0.84M","$0.84M","$0.93M"
"ANDY GREENE","","D","39","L","","69","2","8","10","0.14","22","12","0","0","00:02","0.7","17:24","52","-13","10","0","$0.75M","$0.75M","$1M"
"JACOB BRYSON","","D","24","L","BUF","73","1","9","10","0.14","10","11","0","7","00:54","18.8","18:21","43","-9","12","2","$0.93M","$0.89M","$0.93M"
"CAM YORK","","D","21","L","PHI","30","3","7","10","0.33","10","27","0","4","02:18","47.0","19:05","33","-14","6","1","$0.93M","$0.88M","$1.31M"
"JOE THORNTON","","L","43","L","","34","5","5","10","0.29","34","24","1","3","01:19","27.4","11:09","26","-10","10","0","$0.75M","$0.75M","$0.75M"
"TRAVIS HAMONIC","","D","31","R","OTT","43","4","6","10","0.23","10","19","0","0","00:03","1.0","18:51","82","6","14","1","$2.75M","$3M","$3M"
"CONNOR MURPHY","","D","29","R","CHI","57","4","6","10","0.18","10","14","1","0","00:04","1.2","21:46","71","-14","47","4","$4M","$3.85M","$3.85M"
"COLIN WHITE","","C","25","R","FLA","24","3","7","10","0.42","10","34","1","7","02:38","56.4","15:20","47","-11","4","3","$4.75M","$4.75M","$4.75M"
"KALE CLAGUE","","D","24","L","BUF","36","2","8","10","0.28","10","23","0","3","01:41","33.0","16:44","26","-10","20","1","$0.76M","$0.76M","$0.76M"
"VINNI LETTIERI","","R","27","R","BOS","31","5","5","10","0.32","10","26","0","5","01:39","36.2","12:31","50","-8","6","1","$0.75M","$0.75M","$0.75M"
"MATTIAS SAMUELSSON","","D","22","L","BUF","42","0","10","10","0.24","10","20","0","0","00:05","1.6","20:00","44","-10","16","1","$0.93M","$0.93M","$0.93M"
"QUINTON BYFIELD","","C","19","L","L.A","40","5","5","10","0.25","10","21","1","1","00:34","11.4","12:09","39","-7","20","2","$0.93M","$0.89M","$3.54M"
"CHRISTIAN FISCHER","","C","25","R","ARI","53","5","5","10","0.19","10","15","0","1","01:01","23.5","13:07","76","-15","14","1","$1.13M","$1M","$1M"
"KARSON KUHLMAN","","L","26","R","SEA","44","3","7","10","0.23","10","19","0","0","00:02","0.6","11:54","68","-3","6","1","$0.75M","$0.73M","$0.73M"
"ADAM RUZICKA","","C","23","L","CGY","28","5","5","10","0.36","10","29","0","0","00:14","4.6","10:13","33","8","8","0","$0.84M","$0.8M","$0.85M"
"JAKE WALMAN","","D","26","L","DET","51","3","7","10","0.20","10","16","0","1","00:25","9.3","14:01","86","-3","10","0","$0.75M","$0.73M","$0.73M"
"CONNOR CLIFTON","","D","27","R","BOS","60","2","8","10","0.17","10","14","0","0","00:02","0.7","16:03","80","-2","32","1","$1M","$1M","$1M"
"ZACK MACEWEN","","R","26","R","PHI","75","3","6","9","0.12","9","10","1","0","00:09","2.9","09:40","82","-17","110","0","$0.95M","$0.83M","$0.83M"
"SCOTT REEDY","","R","23","R","S.J","35","7","2","9","0.26","9","21","2","3","01:33","35.6","11:11","33","-8","10","1","$0.84M","$0.84M","$0.93M"
"MATHIEU PERREAULT","","L","34","L","","25","4","5","9","0.36","39","30","0","1","01:22","26.1","11:15","27","2","4","0","$0.95M","$0.95M","$0.95M"
"ANTON BLIDH","","L","27","L","","32","2","7","9","0.28","32","23","0","0","00:01","0.2","10:44","28","-3","24","0","$0.75M","$0.75M","$0.75M"
"ROBERT HAGG","","D","27","L","","64","1","8","9","0.14","21","12","0","0","00:02","0.7","16:01","59","-9","35","0","$1.7M","$1.6M","$1.6M"
"GABRIEL CARLSSON","","D","25","L","","38","2","7","9","0.24","28","19","0","0","00:02","0.5","12:16","18","6","10","0","$0.75M","$0.73M","$0.73M"
"ALIAKSEI PROTAS","","C","21","L","WSH","33","3","6","9","0.27","9","22","0","1","00:59","19.7","11:50","34","4","0","2","$0.84M","$0.79M","$0.89M"
"JACK JOHNSON","","D","35","L","","74","1","8","9","0.12","19","10","0","0","00:02","0.7","16:44","57","5","42","1","$0.75M","$0.75M","$0.75M"
"LUCAS CARLSSON","","D","25","L","FLA","40","3","6","9","0.23","9","18","0","0","00:05","1.5","12:43","41","3","10","1","$0.75M","$0.75M","$0.75M"
"KYLE CAPOBIANCO","","D","24","L","WPG","45","2","7","9","0.20","9","16","1","2","00:34","14.2","16:00","40","-12","38","2","$0.85M","$0.78M","$0.78M"
"KRIS RUSSELL","","D","35","L","","31","2","7","9","0.29","33","24","1","0","00:02","0.8","15:26","34","7","4","0","$1.25M","$1.25M","$1.25M"
"MATTY BENIERS","","C","19","L","SEA","10","3","6","9","0.90","9","74","0","4","02:57","65.1","16:55","18","-1","0","2","$0.84M","$0.9M","$1.85M"
"CAL FOOTE","","D","23","R","T.B","56","2","7","9","0.16","9","13","0","0","00:03","0.8","13:07","49","4","29","1","$0.75M","$0.85M","$0.85M"
"KLIM KOSTIN","","C","23","L","STL","40","4","5","9","0.23","9","18","1","0","00:02","0.9","09:01","31","-3","23","0","$0.83M","$0.86M","$1.08M"
"NOAH CATES","","L","23","L","PHI","16","5","4","9","0.56","9","46","1","1","00:03","0.8","13:15","23","4","4","1","$0.93M","$0.93M","$1.14M"
"PATRICK BROWN","","C","30","R","PHI","44","4","5","9","0.20","9","17","0","0","00:04","1.2","12:26","51","-16","11","1","$0.75M","$0.75M","$0.75M"
"ZACH BOGOSIAN","","D","32","R","T.B","48","3","5","8","0.17","8","14","1","0","00:02","0.7","15:22","60","2","53","2","$0.75M","$0.85M","$0.85M"
"TOBIAS BJORNFOT","","D","21","L","L.A","70","0","8","8","0.11","8","9","0","0","00:05","1.6","16:46","53","-12","6","1","$0.93M","$0.89M","$1.05M"
"CALVIN DE HAAN","","D","31","L","","69","4","4","8","0.12","18","10","0","0","00:05","1.7","18:57","107","-21","33","0","$5.4M","$4.55M","$4.55M"
"ANTOINE ROUSSEL","","L","32","L","","53","4","4","8","0.15","20","12","1","0","00:02","0.8","12:08","59","-16","59","0","$1.9M","$3M","$3M"
"ALEC MARTINEZ","","D","34","L","VGK","26","3","5","8","0.31","8","25","0","0","00:29","12.8","19:33","32","6","4","2","$4.25M","$5.25M","$5.25M"
"JORDAN SPENCE","","D","21","R","L.A","24","2","6","8","0.33","8","27","1","2","01:42","34.0","19:45","41","0","2","2","$0.84M","$0.82M","$0.92M"
"DAKOTA JOSHUA","","L","26","L","VAN","30","3","5","8","0.27","8","22","2","0","00:03","1.0","08:30","31","6","16","2","$0.75M","$0.75M","$0.75M"
"WILL BUTCHER","","D","27","L","","37","2","6","8","0.22","26","18","0","2","00:41","16.1","16:25","35","-10","0","0","$4.1M","$3.73M","$3.73M"
"JORDIE BENN","","D","34","L","TOR","39","1","7","8","0.21","8","17","0","0","00:03","0.8","14:59","37","1","10","1","$0.9M","$0.9M","$0.9M"
"KOLE LIND","","R","23","R","SEA","23","2","6","8","0.35","8","29","0","0","00:05","2.7","11:50","31","-1","12","0","$0.87M","$0.87M","$0.87M"
"ANDERS BJORK","","L","25","L","BUF","58","5","3","8","0.14","8","11","0","0","00:03","1.0","12:03","51","-14","10","1","$1.6M","$1.6M","$1.6M"
"SASHA CHMELEVSKI","","R","23","R","S.J","19","0","8","8","0.42","8","35","0","0","00:06","2.8","13:11","31","2","4","0","$0.75M","$0.78M","$0.93M"
"JORDAN OESTERLE","","D","30","L","DET","45","2","6","8","0.18","8","15","1","0","00:18","7.4","18:19","63","-8","4","1","$1.25M","$1.35M","$1.35M"
"GAVIN BAYREUTHER","","D","28","L","CBJ","43","0","8","8","0.19","8","15","0","0","00:02","0.9","13:03","44","0","22","1","$0.75M","$0.75M","$0.75M"
"BRAD RICHARDSON","","C","37","L","","44","4","4","8","0.18","23","15","1","0","00:03","1.1","10:18","31","-1","35","0","$0.8M","$0.8M","$0.8M"
"BRENDAN SMITH","","D","33","L","N.J","45","4","4","8","0.18","8","15","1","0","00:01","0.3","13:55","63","6","31","2","$0.8M","$0.8M","$0.8M"
"MIKEY ANDERSON","","D","23","L","L.A","57","2","6","8","0.14","8","12","1","0","00:07","2.1","20:07","58","6","8","0","$0.93M","$0.93M","$1.78M"
"FABIAN ZETTERLUND","","L","22","R","N.J","14","3","5","8","0.57","8","47","0","0","01:33","32.3","13:21","36","5","0","0","$0.84M","$0.81M","$0.93M"
"WILL BORGEN","","D","25","R","SEA","36","2","6","8","0.22","8","18","0","0","00:02","0.8","15:17","49","1","28","1","$0.9M","$0.9M","$0.9M"
"OLLI MAATTA","","D","27","L","DET","66","1","7","8","0.12","8","10","0","0","00:07","2.4","18:17","61","17","10","1","$4.08M","$4.08M","$4.08M"
"RYAN DZINGEL","","C","30","L","","32","5","3","8","0.25","29","21","1","0","00:40","14.2","13:43","32","-5","35","0","$1.1M","$1.1M","$1.1M"
"JAYCOB MEGNA","","D","29","L","S.J","44","2","6","8","0.18","8","15","0","0","00:02","0.8","19:08","40","-1","16","2","$0.75M","$0.75M","$0.75M"
"NOEL ACCIARI","","L","30","R","STL","20","3","5","8","0.40","8","33","1","0","00:10","3.8","11:59","32","2","11","1","$1.5M","$1.67M","$1.67M"
"JOSH MAHURA","","D","24","L","ANA","38","3","4","7","0.18","7","15","0","0","00:02","0.8","14:04","36","-14","12","1","$0.75M","$0.75M","$0.75M"
"TRAVIS DERMOTT","","D","25","L","VAN","60","2","5","7","0.12","7","10","1","0","00:02","0.6","15:20","46","9","14","1","$1.25M","$1.5M","$1.5M"
"DYLAN GAMBRELL","","C","25","R","OTT","63","3","4","7","0.11","7","9","0","0","00:07","2.3","12:08","58","2","12","1","$1.1M","$1.1M","$1.1M"
"PATRIK NEMETH","","D","30","L","ARI","63","2","5","7","0.11","7","9","1","0","00:04","1.6","16:38","52","-8","28","2","$1.5M","$2.5M","$2.5M"
"JOE SNIVELY","","C","26","L","WSH","12","4","3","7","0.58","7","48","0","1","00:18","5.3","11:33","21","3","2","2","$0.75M","$0.75M","$0.75M"
"JULIEN GAUTHIER","","R","24","R","NYR","49","3","4","7","0.14","7","12","1","0","00:25","10.2","10:18","69","-9","8","1","$0.78M","$0.78M","$0.78M"
"JOEL KIVIRANTA","","L","26","L","DAL","56","1","6","7","0.13","7","10","0","0","00:01","0.3","09:31","59","-6","10","1","$0.9M","$1.05M","$1.05M"
"NOLAN PATRICK","","C","23","R","VGK","25","2","5","7","0.28","7","23","0","1","01:40","36.8","11:30","34","1","6","1","$1M","$1.2M","$1.2M"
"AUSTIN CZARNIK","","R","29","R","DET","17","2","5","7","0.41","7","34","0","0","00:37","14.6","10:54","14","5","0","2","$0.75M","$0.73M","$0.73M"
"BORIS KATCHOUK","","L","24","L","CHI","59","3","4","7","0.12","7","10","1","0","00:02","0.7","09:56","58","-7","39","2","$0.75M","$0.76M","$0.76M"
"GIVANI SMITH","","L","24","L","DET","46","4","3","7","0.15","7","12","0","0","00:00","0.0","08:28","50","-6","108","1","$0.75M","$0.75M","$0.75M"
"BRENDAN GAUNCE","","C","28","L","CBJ","30","5","2","7","0.23","7","19","0","0","00:00","0.1","08:06","44","2","12","2","$0.75M","$0.75M","$0.75M"
"GABRIEL VILARDI","","R","22","R","L.A","25","5","2","7","0.28","7","23","1","2","01:47","34.8","13:31","41","-5","8","0","$0.83M","$0.89M","$1.63M"
"ROSS JOHNSTON","","R","28","L","NYI","32","2","5","7","0.22","7","18","0","0","00:02","0.8","10:16","9","-3","44","4","$1M","$1M","$1M"
"MATT MARTIN","","L","33","L","NYI","71","3","4","7","0.10","7","8","0","0","00:05","2.0","11:26","66","-2","70","2","$1.5M","$1.5M","$1.5M"
"THOMAS NOVAK","","C","25","L","NSH","27","1","6","7","0.26","7","21","0","4","01:45","37.8","11:48","25","-4","2","1","$0.84M","$0.82M","$0.93M"
"JEREMY LAUZON","","D","25","L","NSH","66","2","5","7","0.11","7","9","0","0","00:02","0.7","17:41","75","-6","81","4","$0.9M","$0.85M","$0.85M"
"GREGORY HOFMANN","","C","29","L","","24","2","5","7","0.29","31","24","2","0","00:34","13.6","12:30","33","6","8","0","$0.9M","$0.9M","$0.9M"
"VICTOR METE","","D","24","L","TOR","37","0","7","7","0.19","7","16","0","1","00:31","11.5","14:37","27","-19","4","1","$1.2M","$1.2M","$1.2M"
"NICOLAS MELOCHE","","D","25","R","CGY","50","2","5","7","0.14","7","11","1","0","00:07","2.7","16:52","36","-17","39","1","$0.75M","$0.75M","$0.75M"
"COLE PERFETTI","","R","20","L","WPG","18","2","5","7","0.39","7","32","1","1","01:16","23.8","14:09","21","1","0","2","$0.93M","$0.89M","$1.63M"
"TYLER JOHNSON","","R","31","R","CHI","26","3","4","7","0.27","7","22","0","2","02:15","38.6","12:59","30","-8","12","2","$5.5M","$5M","$5M"
"CALLE ROSEN","","D","28","L","STL","18","2","5","7","0.39","7","32","0","0","00:07","2.4","14:20","18","-2","4","2","$0.75M","$0.75M","$0.75M"
"CAM DINEEN","","D","24","L","ARI","34","0","7","7","0.21","7","17","0","0","00:14","5.6","15:38","52","-16","4","1","$0.75M","$0.75M","$0.75M"
"HENRIK BORGSTROM","","L","24","L","WSH","52","4","3","7","0.13","7","11","0","1","00:38","13.3","10:31","41","-14","22","1","$0.9M","$1M","$1M"
"PAUL BYRON","","L","33","L","MTL","27","4","3","7","0.26","7","21","2","0","00:18","5.7","12:36","33","-8","2","1","$4M","$3.4M","$3.4M"
"JAKE LESCHYSHYN","","C","23","L","VGK","41","2","4","6","0.15","6","12","0","0","00:02","0.6","11:18","35","-2","8","0","$0.75M","$0.78M","$0.93M"
"MAX WILLMAN","","C","27","L","PHI","41","4","2","6","0.15","6","12","0","0","00:02","0.5","11:46","65","-12","16","1","$0.75M","$0.75M","$0.75M"
"JOEL HANLEY","","D","31","L","DAL","44","2","4","6","0.14","6","11","0","0","00:00","0.1","11:56","18","-13","4","1","$0.75M","$0.75M","$0.75M"
"OSKAR STEEN","","R","24","R","BOS","20","2","4","6","0.30","6","25","0","0","00:14","5.2","11:04","25","-1","6","2","$0.84M","$0.81M","$0.93M"
"REESE JOHNSON","","C","24","R","CHI","37","1","5","6","0.16","6","13","0","0","00:01","0.2","10:38","24","-13","16","2","$0.93M","$0.88M","$0.93M"
"CARTER ROWNEY","","C","33","R","","26","4","2","6","0.23","25","19","0","0","00:01","0.4","10:40","15","-4","0","0","$0.83M","$0.83M","$0.83M"
"RYAN MERKLEY","","D","21","R","S.J","39","1","5","6","0.15","6","13","0","2","01:24","34.3","15:23","36","-10","8","1","$0.83M","$0.86M","$1.16M"
"ROBERT BORTUZZO","","D","33","R","STL","73","1","5","6","0.08","6","7","0","0","00:01","0.2","13:44","46","-4","36","2","$1.38M","$1.38M","$1.38M"
"BRETT MURRAY","","L","23","L","BUF","19","2","4","6","0.32","6","26","0","1","00:35","14.6","12:58","14","-3","23","1","$0.8M","$0.78M","$0.78M"
"COREY SCHUENEMAN","","D","26","L","MTL","24","2","4","6","0.25","6","21","0","1","00:30","9.5","16:36","30","-5","8","1","$0.75M","$0.75M","$0.75M"
"RADIM ZOHORNA","","L","26","L","PIT","17","2","4","6","0.35","6","29","0","0","00:31","10.1","10:20","9","12","4","1","$0.75M","$0.75M","$0.75M"
"SAMI NIKU","","D","25","L","","13","0","6","6","0.46","44","38","0","1","02:06","37.3","15:17","14","3","2","0","$0.75M","$0.75M","$0.75M"
"BUDDY ROBINSON","","R","30","R","","32","1","5","6","0.19","21","15","0","0","00:01","0.2","09:15","38","2","19","0","$0.75M","$0.75M","$0.75M"
"JOSH BROWN","","D","28","R","ARI","52","0","6","6","0.12","6","9","0","0","00:01","0.4","14:13","45","-7","37","2","$1.4M","$1.2M","$1.2M"
"ANDREJ SUSTR","","D","31","R","MIN","38","1","5","6","0.16","6","13","0","0","00:01","0.3","14:43","28","-4","16","1","$0.75M","$0.75M","$0.75M"
"URHO VAAKANAINEN","","D","23","L","ANA","29","0","6","6","0.21","6","17","0","1","00:22","9.1","19:19","27","-5","10","0","$0.83M","$0.89M","$1.3M"
"KEVIN LABANC","","R","26","R","S.J","21","3","3","6","0.29","6","23","1","4","01:53","43.0","13:17","36","-4","6","2","$3.95M","$4.73M","$4.73M"
"MICHAEL CARCONE","","L","26","L","ARI","21","4","2","6","0.29","6","23","0","0","00:17","7.4","12:19","36","-8","14","1","$0.75M","$0.75M","$0.75M"
"SCOTT PERUNOVICH","","D","23","L","STL","19","0","6","6","0.32","6","26","0","3","02:02","42.9","15:27","14","2","8","1","$0.93M","$0.93M","$2.18M"
"CONNOR DEWAR","","C","23","L","MIN","35","2","4","6","0.17","6","14","1","1","00:03","0.8","09:53","44","-4","25","2","$0.84M","$0.83M","$0.93M"
"BRETT LEASON","","R","23","R","WSH","36","3","3","6","0.17","6","14","0","0","00:01","0.2","08:57","45","1","4","2","$0.89M","$0.84M","$0.93M"
"MITCHELL STEPHENS","","C","25","R","MTL","27","0","6","6","0.22","6","18","0","0","00:00","0.1","11:11","17","-8","8","1","$0.78M","$0.74M","$0.74M"
"CASEY FITZGERALD","","D","25","R","BUF","36","0","6","6","0.17","6","14","0","0","00:05","1.8","16:47","41","-19","36","1","$0.75M","$0.75M","$0.75M"
"MATT LUFF","","R","25","R","DET","23","3","3","6","0.26","6","21","1","0","00:04","1.3","09:24","26","3","4","1","$0.75M","$0.75M","$0.75M"
"MATIAS MACCELLI","","L","21","L","ARI","23","1","5","6","0.26","6","21","0","1","01:14","31.3","14:12","21","-10","4","1","$0.84M","$0.85M","$0.93M"
"ALEX BARRE-BOULET","","R","25","L","T.B","16","3","3","6","0.38","6","31","0","1","01:43","38.3","11:00","16","0","4","2","$0.75M","$0.76M","$0.76M"
"MICHAEL STONE","","D","32","R","","11","2","4","6","0.55","51","45","1","2","00:58","22.5","17:27","24","3","4","0","$0.75M","$0.75M","$0.75M"
